Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.34,0.14,0.04,0.24,0.24,"(0.34, 0.14, 0.04, 0.24, 0.24)",0.16000000000000006,0.05450134679971752,0.046395423466994004,1.1747138559580155,0.0601580065221875,27383413.906816993,-0.10779034490882633,-0.1400430853915055,0.03339915683250377,0.0,61.0,22970245.717498202,23216372.88527296,20463638.20477027,24472651.78622509,0.6885245901639344,1.0,-0.1411600128407944,-0.06273733764983755,0.0,1.0,0.0
0.3,0.12,0.04,0.22,0.32,"(0.3, 0.12, 0.04, 0.22, 0.32)",0.08000000000000002,0.05447350070887658,0.0468506954521088,1.1627042071245213,0.0601580065221875,27367678.191503894,-0.10762125506479092,-0.14010331981460544,0.03456683788076892,0.0,61.0,23055485.31786132,23317545.683706526,20534875.713686854,24558152.665398534,0.6885245901639344,1.0,-0.14097235923050158,-0.0710008827140828,0.0,1.0,0.0
0.36,0.12,0.04,0.18,0.3,"(0.36, 0.12, 0.04, 0.18, 0.3)",0.16,0.05447047879022349,0.04553889461359148,1.1961308954119034,0.0601580065221875,27371967.027250633,-0.10403245834825126,-0.13450135313821937,0.033466228962296125,0.0,61.0,23073930.806334555,23294834.833461553,20529523.165669043,24547014.30434045,0.6885245901639344,1.0,-0.1353863118212221,-0.06938939760532437,0.0,1.0,0.0
0.24,0.12,0.04,0.26,0.34,"(0.24, 0.12, 0.04, 0.26, 0.34)",0.14000000000000004,0.05447032529439633,0.04825041287301358,1.1289089989292411,0.0601580065221875,27361857.735916153,-0.11244788450661969,-0.1473956188900473,0.03591779753171723,0.0,61.0,23036360.721204627,23295544.68141751,20539553.512137093,24568295.623554487,0.6885245901639344,1.0,-0.14824812297488169,-0.07260375628604823,0.0,1.0,0.0
0.28,0.12,0.04,0.24,0.32,"(0.28, 0.12, 0.04, 0.24, 0.32)",0.07999999999999999,0.05440052869963363,0.04712271454353985,1.1544438648450381,0.0601580065221875,27347166.55948492,-0.10867235168474887,-0.14185762182202025,0.03481322267001795,0.0,61.0,23037749.28854045,23276896.31881187,20555668.581365533,24547443.53082467,0.6885245901639344,1.0,-0.1427161306728499,-0.07090884796403389,0.0,1.0,0.0
0.34,0.12,0.04,0.2,0.3,"(0.34, 0.12, 0.04, 0.2, 0.3)",0.12000000000000002,0.05439994332634579,0.04576729505035289,1.1886204606694653,0.0601580065221875,27352053.624012414,-0.10451226389639967,-0.13549170127909113,0.03371261375154516,0.0,61.0,23056406.18139989,23320322.897354748,20550573.828103412,24536691.379239183,0.6885245901639344,1.0,-0.1363629417577953,-0.06930121385729168,0.0,1.0,0.0
0.32,0.12,0.04,0.22,0.3,"(0.32, 0.12, 0.04, 0.22, 0.3)",0.08000000000000002,0.05432817487491559,0.04602045909162564,1.1805222274456126,0.0601580065221875,27331849.38320576,-0.10499275804356734,-0.13648665152850994,0.03395899854079419,0.0,61.0,23038799.777456123,23257931.726908684,20571509.71878833,24526179.4527069,0.6885245901639344,1.0,-0.13734393558169694,-0.06921310144083326,0.0,1.0,0.0
0.26,0.12,0.04,0.26,0.32,"(0.26, 0.12, 0.04, 0.26, 0.32)",0.1,0.05432632425818906,0.047418306303971924,1.145682511516412,0.0601580065221875,27326365.026758652,-0.10972351145638615,-0.14361979105448763,0.035059607459266985,0.0,61.0,23019931.818184562,23284616.895030506,20576346.118142907,24536545.649134837,0.6885245901639344,1.0,-0.14446733240349383,-0.07081688213656946,0.0,1.0,0.0
0.3,0.12,0.04,0.24,0.3,"(0.3, 0.12, 0.04, 0.24, 0.3)",0.04,0.054255173840992876,0.046297980506298436,1.1718691236135437,0.0601580065221875,27311354.984096214,-0.10594015476870955,-0.13809392667704842,0.03420538333004323,0.0,61.0,23021111.764739547,23272136.089182436,20592330.458932422,24515478.784238964,0.6885245901639344,1.0,-0.13894610016234799,-0.06912505877192919,0.0,1.0,0.0
0.36,0.12,0.04,0.2,0.28,"(0.36, 0.12, 0.04, 0.2, 0.28)",0.15999999999999995,0.05425326508539596,0.04494551845926818,1.2070895374043336,0.0601580065221875,27315907.5867845,-0.10220296869415124,-0.13230872107530758,0.033104774411570434,0.0,61.0,23039512.32081378,23258542.780707378,20587076.473690525,24504504.604087166,0.6885245901639344,1.0,-0.1331751445032327,-0.06751657860538302,0.0,1.0,0.0
